id,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,chrt,sex,stage,nest.site.origin,cma.bin,translocated,captive,wild,SFdist,SFcat,SF_2km,SF_3km,Fcoeff,subpop,BFDV,BFDVtest,Dam_age
22850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,TRE,0,no,no,yes,1.056711748,1,1,1,0.0625,GG,1,1,7
22860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,TOP,0,no,no,yes,3.135716677,2,0,0,0,BO,0,0,6
22865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,TOP,0,no,no,yes,3.135716677,2,0,0,0,BO,1,1,6
22870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,TOP,0,no,no,yes,3.135716677,2,0,0,0,BO,1,1,6
22875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,TMD,0,no,no,yes,0.781533478,1,1,1,0,GG,NA,NA,5
2290,0,0,0,0,0,0,0,0,0,0,0,PB,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,UNK,juvenile,NBS,1,no,no,yes,0.044941844,1,1,1,0,GG,NA,NA,4
22905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,TRS,1,no,no,yes,0.604050947,1,1,1,NA,GG,0,0,NA
22910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,TRI,0,no,no,yes,1.934448781,1,1,1,0,BO,NA,NA,7
22915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,TRI,0,no,no,yes,1.934448781,1,1,1,0,BO,0,0,7
22925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,TUT,0,no,no,yes,0.159228595,1,1,1,0,GG,0,0,18
22930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,TUT,0,no,no,yes,0.159228595,1,1,1,0,GG,0,0,18
22935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,PB,0,2019,Male,juvenile,TUT,0,no,no,yes,0.159228595,1,1,1,0,GG,0,0,18
22940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,VES,0,no,no,yes,3.052730754,2,0,0,0.014648438,BO,0,0,4
22945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,VES,0,no,no,yes,3.052730754,2,0,0,0.014648438,BO,0,0,4
2295,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,PB,B,B,B,B,B,B,B,B,B,B,B,B,B,0,2006,Male,juvenile,LOR,0,no,no,yes,0.10187244,1,1,1,0,GG,0,0,2
22950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,VES,0,no,no,yes,3.052730754,2,0,0,0.014648438,BO,NA,NA,4
22990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,WFR,0,no,no,yes,2.363352451,2,0,1,0,BO,0,0,7
22995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,WFR,0,no,no,yes,2.363352451,2,0,1,0,BO,NA,NA,7
230,0,0,0,PB,0,B,B,B,B,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Female,juvenile,GDEWS,NA,no,no,no,NA,#N/A,NA,NA,NA,NA,NA,NA,NA
2300,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,UNK,juvenile,WOO,0,no,no,no,2.220009418,2,0,1,0.125,GG,NA,NA,NA
23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,PB,0,2019,UNK,juvenile,WFR,0,no,no,yes,2.363352451,2,0,1,0,BO,0,0,7
23005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,0,0,2019,UNK,juvenile,WHA,0,no,no,yes,0.012678474,1,1,1,0.25,GG,0,0,21
23030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,WRE,0,no,no,yes,3.05182676,2,0,0,0.0234375,BO,1,1,10
23035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,2019,UNK,juvenile,WRE,0,no,no,yes,3.05182676,2,0,0,0.0234375,BO,0,0,10
23045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,AAR,0,no,no,yes,2.144788508,2,0,1,0,BO,1,1,5
2305,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,PB,B,B,B,0,PO,B,B,B,B,B,B,B,0,0,2006,Male,juvenile,TWO,0,no,no,yes,1.687314122,1,1,1,0,GG,0,0,7
23050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,AAR,0,no,no,yes,2.144788508,2,0,1,0,BO,1,1,5
23055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,ALA,0,no,no,yes,0.856844925,1,1,1,0.015625,BO,NA,NA,8
23060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,ALA,0,no,no,yes,0.856844925,1,1,1,0.015625,BO,NA,NA,8
23065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,ALA,0,no,no,yes,0.856844925,1,1,1,0.015625,BO,NA,NA,8
23070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,AQU,0,no,no,yes,0.301142973,1,1,1,0.015625,GG,NA,NA,9
23075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,AQU,0,no,no,yes,0.301142973,1,1,1,0.015625,GG,NA,NA,9
23080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,BBA,0,no,no,yes,2.384051007,2,0,1,NA,BO,NA,NA,NA
23085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,BBA,0,no,no,yes,2.384051007,2,0,1,NA,BO,NA,NA,NA
23090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,BDK,0,no,no,yes,1.060955027,1,1,1,0.0234375,GG,1,1,8
23095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,BDK,0,no,no,yes,1.060955027,1,1,1,0.0234375,GG,0,0,8
2310,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,UNK,juvenile,NBS,1,no,no,yes,0.044941844,1,1,1,0,GG,0,0,6
23100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,BDK,0,no,no,yes,1.060955027,1,1,1,0.0234375,GG,1,1,8
23105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,BEN,0,no,no,yes,3.051202261,2,0,0,0,GG,0,0,8
23110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,BER,0,no,no,yes,1.371228001,1,1,1,0.125,GG,NA,NA,17
23115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,BLA,0,no,no,yes,3.311901542,2,0,0,0,GG,NA,NA,1
23120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,BLA,0,no,no,yes,3.311901542,2,0,0,0,GG,0,0,1
23125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,BLA,0,no,no,yes,3.311901542,2,0,0,0,GG,1,1,1
23130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,BNW,0,no,no,yes,1.765904901,1,1,1,0,GG,NA,NA,10
23135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,BOB,0,no,no,yes,1.982154844,1,1,1,NA,BO,0,0,NA
23140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,BOB,0,no,no,yes,1.982154844,1,1,1,NA,BO,0,0,NA
23145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,CAK,0,no,no,yes,1.735651455,1,1,1,0,GG,0,0,9
2315,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,UNK,juvenile,QUI,0,no,no,yes,0.713376379,1,1,1,0,GG,0,0,5
23150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,CAK,0,no,no,yes,1.735651455,1,1,1,0,GG,0,0,9
23155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,CAK,0,no,no,yes,1.735651455,1,1,1,0,GG,0,0,9
23160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,CAK,0,no,no,yes,1.735651455,1,1,1,0,GG,NA,NA,9
23165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,CAR,0,no,no,yes,0.973584718,1,1,1,NA,GG,NA,NA,NA
23170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,CAR,0,no,no,yes,0.973584718,1,1,1,NA,GG,0,0,NA
23175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,CAR,0,no,no,yes,0.973584718,1,1,1,NA,GG,0,0,NA
23180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,CER,0,no,no,yes,3.617334389,2,0,0,0,BO,0,0,8
23185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,CER,0,no,no,yes,3.617334389,2,0,0,0,BO,0,0,8
23190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,CER,0,no,no,yes,3.617334389,2,0,0,0,BO,NA,NA,8
23195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,CHI,1,no,no,yes,1.017734063,1,1,1,NA,BO,NA,NA,NA
2320,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,B,B,PO,B,B,B,B,B,B,B,B,B,B,B,2007,Female,juvenile,LOR,0,no,no,yes,0.10187244,1,1,1,0.015625,GG,1,0,3
23200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,COR,0,no,no,yes,2.673692125,2,0,1,0.02734375,GG,NA,NA,3
23205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,COR,0,no,no,yes,2.673692125,2,0,1,0.02734375,GG,0,0,3
23210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,CRI,0,no,no,yes,1.791658257,1,1,1,0.3125,GG,0,0,8
23215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,CRI,0,no,no,yes,1.791658257,1,1,1,0.3125,GG,0,0,8
23220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,DEV,0,no,no,yes,3.450820625,2,0,0,NA,BO,NA,NA,NA
23225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,0,2020,UNK,juvenile,DEV,0,no,no,yes,3.450820625,2,0,0,NA,BO,NA,NA,NA
23230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,DEV,0,no,no,yes,3.450820625,2,0,0,NA,BO,NA,NA,NA
23235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,DRA,1,no,no,yes,0.757,1,1,1,0.005859375,GG,0,0,4
23240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,DRA,1,no,no,yes,0.757,1,1,1,0.005859375,GG,0,0,4
23245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,DRA,1,no,no,yes,0.757,1,1,1,0.005859375,GG,0,0,4
2325,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,UNK,juvenile,TUT,0,no,no,yes,0.159228595,1,1,1,0.0625,GG,1,0,4
23250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,DRV,0,no,no,yes,2.436138669,2,0,1,0.0625,GG,1,1,11
23255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,DRV,0,no,no,yes,2.436138669,2,0,1,0.0625,GG,0,0,11
23260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,DRV,0,no,no,yes,2.436138669,2,0,1,0.0625,GG,1,1,11
23265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,DTO,0,no,no,yes,1.419705696,1,1,1,0.046875,BO,NA,NA,8
23270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,DTO,0,no,no,yes,1.419705696,1,1,1,0.046875,BO,NA,NA,8
23275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,DTO,0,no,no,yes,1.419705696,1,1,1,0.046875,BO,NA,NA,8
23285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,FAX,0,no,no,yes,3.268100931,2,0,0,0.28125,GG,0,0,6
23290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,FAX,0,no,no,yes,3.268100931,2,0,0,0.28125,GG,1,1,6
23295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,FAX,0,no,no,yes,3.268100931,2,0,0,0.28125,GG,1,1,6
2330,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,UNK,juvenile,CLB,0,no,no,yes,0.191565712,1,1,1,0,GG,0,0,6
23305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,FIX,1,no,no,yes,0.197440576,1,1,1,0,BO,1,1,8
23310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,FMG,1,no,no,yes,0.454443648,1,1,1,0.0390625,GG,NA,NA,13
23320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,GRE,0,no,no,yes,1.7374113,1,1,1,0,BO,NA,NA,4
23325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,GRE,0,no,no,yes,1.7374113,1,1,1,0,BO,NA,NA,4
23335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,GRY,0,no,no,yes,0.409201689,1,1,1,0.03125,GG,1,1,16
23340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,GRY,0,no,no,yes,0.409201689,1,1,1,0.03125,GG,1,1,16
23345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,GYP,0,no,no,yes,1.33243986,1,1,1,0,GG,NA,NA,19
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,UNK,juvenile,RED,1,no,no,yes,0.440463006,1,1,1,0.015625,GG,NA,NA,3
23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,GYP,0,no,no,yes,1.33243986,1,1,1,0,GG,NA,NA,19
23355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,GYP,0,no,no,yes,1.33243986,1,1,1,0,GG,NA,NA,19
23360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,B,2020,UNK,juvenile,HAL,0,no,no,yes,0.361336378,1,1,1,0.0234375,GG,0,0,7
23365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,HAL,0,no,no,yes,0.361336378,1,1,1,0.0234375,GG,0,0,7
23370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,HEB,1,no,no,yes,1.305896033,1,1,1,NA,GG,1,1,NA
23375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,HIL,0,no,no,yes,2.679,2,0,1,0.0625,BO,NA,NA,NA
23380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,HTC,0,no,no,yes,0.283694145,1,1,1,0.068359375,GG,0,0,10
23385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,HTC,0,no,no,yes,0.283694145,1,1,1,0.068359375,GG,0,0,10
23390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,IND,0,no,no,yes,2.771576849,2,0,1,0.15625,GG,0,0,8
23395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,IND,0,no,no,yes,2.771576849,2,0,1,0.15625,GG,0,0,8
2340,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,B,B,B,B,B,0,B,B,0,0,0,0,0,0,2007,Male,juvenile,KIO,0,no,no,yes,1.334940322,1,1,1,0.125,GG,NA,NA,4
23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,IND,0,no,no,yes,2.771576849,2,0,1,0.15625,GG,0,0,8
23405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,JAS,0,no,no,yes,0.09697577,1,1,1,0.049804688,GG,0,0,7
23410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,JAS,0,no,no,yes,0.09697577,1,1,1,0.049804688,GG,0,0,7
23415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,JUN,0,no,no,yes,1.606571009,1,1,1,0,BO,NA,NA,8
23420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,JUN,0,no,no,yes,1.606571009,1,1,1,0,BO,NA,NA,8
23425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,KAN,1,no,no,yes,0.521944941,1,1,1,0.0234375,GG,0,0,16
23430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,KAN,1,no,no,yes,0.521944941,1,1,1,0.0234375,GG,0,0,16
23435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,KRE,1,no,no,yes,0.757913181,1,1,1,0.1328125,GG,NA,NA,4
23440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,KRE,1,no,no,yes,0.757913181,1,1,1,0.1328125,GG,NA,NA,4
23445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,LAG,0,no,no,yes,2.349895785,2,0,1,0.0078125,GG,1,1,13
2345,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,UNK,juvenile,SLE,0,no,no,yes,1.349916214,1,1,1,0,GG,NA,NA,3
23450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,MAR,0,no,no,yes,0.790406159,1,1,1,0.0703125,GG,0,0,8
23455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,MCW,1,no,no,yes,0.838340055,1,1,1,0.0625,GG,0,0,9
23460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,MCW,1,no,no,yes,0.838340055,1,1,1,0.0625,GG,0,0,9
23465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,MCW,1,no,no,yes,0.838340055,1,1,1,0.0625,GG,0,0,9
23470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,MEG,0,no,no,yes,2.410838132,2,0,1,NA,BO,0,0,NA
23475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,MEG,0,no,no,yes,2.410838132,2,0,1,NA,BO,0,0,NA
23480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,MET,0,no,no,yes,2.36976952,2,0,1,0,GG,0,0,16
23485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,MET,0,no,no,yes,2.36976952,2,0,1,0,GG,0,0,16
23490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,MFA,1,no,no,yes,0.796526679,1,1,1,0,GG,0,0,6
23495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,MGL,0,no,no,yes,1.445809405,1,1,1,0,BO,NA,NA,7
2350,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,UNK,juvenile,HTD,0,no,no,yes,0.264195327,1,1,1,0,GG,1,1,4
23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,2020,UNK,juvenile,MGL,0,no,no,yes,1.445809405,1,1,1,0,BO,NA,NA,7
